0,udp,private,SF,28,0,0,3,0,0,0,0,80,80,255,80,0.31,0.02,teardrop,2
0,tcp,http,SF,255,861,0,0,0,0,0,1,44,44,255,255,1.00,0.00,normal,2
0,tcp,ftp_data,SF,334,0,0,0,0,0,0,1,2,2,4,38,1.00,0.00,warezclient,2
0,tcp,ftp_data,S0,0,0,0,0,0,0,0,0,258,17,255,5,0.02,0.07,neptune,1
0,tcp,http,SF,302,498,0,0,0,0,0,1,10,10,131,255,1.00,0.00,normal,2
0,tcp,private,REJ,0,0,0,0,0,0,0,0,61,4,255,4,0.02,0.08,neptune,1
0,udp,private,SF,28,0,0,3,0,0,0,0,2,2,255,2,0.01,0.02,teardrop,2
0,tcp,http,SF,220,1398,0,0,0,0,0,1,26,42,26,255,1.00,0.00,normal,2
0,udp,domain_u,SF,43,69,0,0,0,0,0,0,120,120,255,245,0.96,0.01,normal,2
0,udp,domain_u,SF,44,133,0,0,0,0,0,0,73,75,122,212,0.88,0.02,normal,2
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,1,15,2,46,1.00,0.00,nmap,2
0,tcp,uucp,S0,0,0,0,0,0,0,0,0,135,9,255,11,0.04,0.07,neptune,1
0,tcp,finger,S0,0,0,0,0,0,0,0,0,24,12,255,59,0.23,0.04,neptune,1
0,udp,domain_u,SF,43,43,0,0,0,0,0,0,148,228,255,255,1.00,0.00,normal,2
0,tcp,ftp_data,SF,641,0,0,0,0,0,0,1,2,2,175,48,0.25,0.02,normal,2
0,tcp,private,REJ,0,0,0,0,0,0,0,0,206,4,255,4,0.02,0.08,neptune,1
0,tcp,private,REJ,0,0,0,0,0,0,0,0,175,1,255,1,0.00,0.84,satan,2
0,tcp,http,SF,310,2794,0,0,0,0,0,1,4,4,255,255,1.00,0.00,normal,2
0,tcp,private,REJ,0,0,0,0,0,0,0,0,63,10,255,10,0.04,0.07,neptune,1
0,tcp,smtp,SF,696,333,0,0,0,0,0,1,1,1,109,133,0.39,0.04,normal,2
0,tcp,netbios_dgm,RSTR,0,0,0,0,0,0,0,0,1,1,236,1,0.00,0.58,portsweep,2
0,tcp,http,S0,0,0,0,0,0,0,0,0,52,19,255,67,0.26,0.02,neptune,1
0,tcp,netbios_dgm,REJ,0,0,0,0,0,0,0,0,125,7,255,6,0.02,0.07,neptune,1
0,tcp,supdup,S0,0,0,0,0,0,0,0,0,168,21,255,21,0.08,0.06,neptune,1
0,tcp,http,SF,221,2878,0,0,0,0,0,1,1,1,21,58,1.00,0.00,normal,2
0,tcp,private,S0,0,0,0,0,0,0,0,0,145,16,255,31,0.12,0.05,neptune,1
0,icmp,urp_i,SF,181,0,0,0,0,0,0,0,3,2,255,93,0.36,0.01,normal,2
0,udp,domain_u,SF,42,42,0,0,0,0,0,0,9,14,84,83,0.99,0.02,normal,2
0,tcp,private,S0,0,0,0,0,0,0,0,0,138,6,255,6,0.02,0.07,neptune,1
0,tcp,ftp_data,SF,12,0,0,0,0,0,0,1,1,1,44,47,0.55,0.07,normal,2
0,tcp,auth,S0,0,0,0,0,0,0,0,0,276,9,255,9,0.04,0.06,neptune,1
0,tcp,http,SF,210,2790,0,0,0,0,0,1,10,27,48,255,1.00,0.00,normal,2
0,tcp,http,SF,321,5683,0,0,0,0,0,1,10,10,168,255,1.00,0.00,normal,2
0,tcp,private,REJ,0,0,0,0,0,0,0,0,248,8,255,8,0.03,0.07,neptune,1
0,tcp,http,SF,329,3982,0,0,0,0,0,1,2,31,24,255,1.00,0.00,normal,2
0,tcp,uucp_path,REJ,0,0,0,0,0,0,0,0,135,7,255,7,0.03,0.07,neptune,1
0,tcp,domain,S0,0,0,0,0,0,0,0,0,220,19,255,2,0.01,0.07,neptune,1
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,1,44,1,95,1.00,0.00,ipsweep,2
0,tcp,http,SF,320,379,0,0,0,0,0,1,9,9,123,255,1.00,0.00,normal,2
0,tcp,private,S0,0,0,0,0,0,0,0,0,212,7,72,7,0.10,0.11,neptune,1
0,tcp,http,SF,225,3762,0,0,0,0,0,1,10,10,255,255,1.00,0.00,normal,2
0,tcp,ftp,S0,0,0,0,0,0,0,0,0,250,13,255,1,0.00,0.07,neptune,1
0,tcp,private,REJ,0,0,0,0,0,0,0,0,132,15,255,15,0.06,0.06,neptune,1
315,udp,other,SF,146,105,0,0,0,0,0,0,3,2,117,2,0.02,0.54,normal,2
0,tcp,http,SF,247,1416,0,0,0,0,0,1,11,11,156,255,1.00,0.00,normal,2
0,tcp,http,SF,353,1483,0,0,0,0,0,1,3,9,255,255,1.00,0.00,normal,2
0,udp,domain_u,SF,44,44,0,0,0,0,0,0,109,189,255,254,1.00,0.01,normal,2
0,tcp,private,REJ,0,0,0,0,0,0,0,0,146,18,255,10,0.04,0.08,neptune,1
0,tcp,csnet_ns,S0,0,0,0,0,0,0,0,0,300,6,255,3,0.01,0.07,neptune,1
2,tcp,smtp,SF,3065,331,0,0,0,0,0,1,1,2,243,119,0.48,0.02,normal,2
0,udp,other,SF,102,102,0,0,0,0,0,0,1,1,7,1,0.14,0.29,normal,2
0,tcp,http,SF,259,750,0,0,0,0,0,1,4,5,4,255,1.00,0.00,normal,2
1082,udp,other,SF,147,105,0,0,0,0,0,0,2,2,255,2,0.01,0.42,normal,2
0,tcp,private,S0,0,0,0,0,0,0,0,0,129,16,255,12,0.05,0.05,neptune,1
0,tcp,http,SF,0,354,0,0,0,0,0,0,32,32,255,255,1.00,0.00,normal,2
0,tcp,http,SF,309,306,0,0,0,0,0,1,1,1,66,255,1.00,0.00,normal,2
0,tcp,http,REJ,0,0,0,0,0,0,0,0,1,2,1,247,1.00,0.00,normal,2
0,tcp,http,SF,278,7227,0,0,0,0,0,1,3,3,153,255,1.00,0.00,normal,2
0,udp,private,SF,28,0,0,3,0,0,0,0,82,82,255,182,0.71,0.29,teardrop,2
0,tcp,http,SF,313,761,0,0,0,0,0,1,1,1,43,255,1.00,0.00,normal,2
0,tcp,http,SF,219,1212,0,0,0,0,0,1,15,15,242,255,1.00,0.00,normal,2
0,tcp,http,SF,245,9165,0,0,0,0,0,1,2,3,10,255,1.00,0.00,normal,2
0,tcp,http,SF,328,2243,0,0,0,0,0,1,21,21,21,255,1.00,0.00,normal,2
0,tcp,http,REJ,0,0,0,0,0,0,0,0,1,1,23,249,1.00,0.00,normal,2
0,tcp,http,SF,251,301,0,0,0,0,0,1,3,7,255,252,0.99,0.01,normal,2
0,tcp,smtp,SF,2089,335,0,0,0,0,0,1,2,2,255,152,0.60,0.03,normal,2
0,tcp,http,REJ,0,0,0,0,0,0,0,0,1,1,6,255,1.00,0.00,normal,2
0,tcp,http,SF,237,511,0,0,0,0,0,1,1,1,3,255,1.00,0.00,normal,2
0,tcp,http,SF,324,431,0,0,0,0,0,1,4,5,107,255,1.00,0.00,normal,2
25950,tcp,private,RSTR,1,0,0,0,0,0,0,0,2,2,255,2,0.01,0.69,portsweep,2
0,tcp,Z39_50,REJ,0,0,0,0,0,0,0,0,110,17,255,17,0.07,0.07,neptune,1
0,udp,private,SF,105,145,0,0,0,0,0,0,4,1,255,239,0.94,0.01,normal,2
0,tcp,http,SF,218,974,0,0,0,0,0,1,6,6,6,255,1.00,0.00,normal,2
0,tcp,http,SF,325,2649,0,0,0,0,0,1,7,7,107,255,1.00,0.00,normal,2
0,tcp,uucp_path,REJ,0,0,0,0,0,0,0,0,246,20,255,20,0.08,0.07,neptune,1
0,tcp,bgp,REJ,0,0,0,0,0,0,0,0,272,19,255,19,0.07,0.08,neptune,1
0,tcp,csnet_ns,S0,0,0,0,0,0,0,0,0,259,8,255,8,0.03,0.08,neptune,1
240,tcp,http,SF,328,275,0,0,0,0,0,1,9,10,255,250,0.98,0.01,normal,2
0,tcp,bgp,S0,0,0,0,0,0,0,0,0,294,6,255,8,0.03,0.07,neptune,1
0,tcp,finger,SF,9,138,0,0,0,0,0,0,1,1,195,10,0.03,0.03,normal,2
0,udp,domain_u,SF,46,46,0,0,0,0,0,0,96,178,255,254,1.00,0.01,normal,2
1,tcp,smtp,SF,1079,334,0,0,0,0,0,1,1,1,138,167,0.57,0.03,normal,2
0,udp,domain_u,SF,45,139,0,0,0,0,0,0,79,159,255,254,1.00,0.01,normal,2
26,tcp,ftp,SF,273,903,0,0,0,5,0,1,1,1,176,49,0.28,0.02,normal,2
0,tcp,private,S0,0,0,0,0,0,0,0,0,190,20,255,20,0.08,0.08,neptune,1
0,tcp,ldap,REJ,0,0,0,0,0,0,0,0,135,5,255,1,0.00,0.07,neptune,1
0,tcp,http,SF,237,138,0,0,0,0,0,1,2,2,2,2,1.00,0.00,normal,2
0,tcp,http,SF,225,1357,0,0,0,0,0,1,1,1,5,255,1.00,0.00,normal,2
0,tcp,private,S0,0,0,0,0,0,0,0,0,123,7,255,7,0.03,0.08,neptune,1
0,tcp,supdup,S0,0,0,0,0,0,0,0,0,245,20,255,7,0.03,0.07,neptune,1
0,udp,other,SF,147,0,0,0,0,0,0,0,3,1,255,1,0.00,0.61,normal,2
0,tcp,http,SF,262,1011,0,0,0,0,0,1,3,4,94,255,1.00,0.00,normal,2
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,263,263,255,255,1.00,0.00,smurf,2
0,tcp,private,S0,0,0,0,0,0,0,0,0,109,13,255,7,0.03,0.06,neptune,1
0,tcp,http,SF,261,8412,0,0,0,0,0,1,9,9,255,255,1.00,0.00,normal,2
0,tcp,bgp,REJ,0,0,0,0,0,0,0,0,145,8,255,8,0.03,0.09,neptune,1
0,tcp,netbios_dgm,REJ,0,0,0,0,0,0,0,0,250,2,255,2,0.01,0.07,neptune,1
0,tcp,http,SF,294,1719,0,0,0,0,0,1,8,8,108,255,1.00,0.00,normal,2
0,tcp,http,SF,221,981,0,0,0,0,0,1,2,3,50,82,1.00,0.00,normal,2
0,tcp,http,SF,284,10352,0,0,0,0,0,1,2,2,11,255,1.00,0.00,normal,2
0,tcp,gopher,SH,0,0,0,0,0,0,0,0,1,1,255,1,0.00,1.00,nmap,2
0,tcp,http,SF,309,16096,0,0,0,0,0,1,3,3,31,129,1.00,0.00,normal,2
0,tcp,ftp_data,SF,334,0,0,0,0,0,0,1,2,2,6,26,1.00,0.00,warezclient,2
0,tcp,telnet,S0,0,0,0,0,0,0,0,0,13,4,255,64,0.25,0.02,neptune,1
0,tcp,private,S0,0,0,0,0,0,0,0,0,87,1,255,1,0.00,0.06,neptune,1
0,tcp,http,SF,214,283,0,0,0,0,0,1,2,2,27,255,1.00,0.00,normal,2
0,tcp,vmnet,S0,0,0,0,0,0,0,0,0,292,13,255,14,0.05,0.08,neptune,1
0,tcp,systat,S0,0,0,0,0,0,0,0,0,295,18,255,1,0.00,0.08,neptune,1
0,tcp,http_443,S0,0,0,0,0,0,0,0,0,143,15,255,15,0.06,0.05,neptune,1
0,udp,domain_u,SF,46,78,0,0,0,0,0,0,278,277,255,254,1.00,0.01,normal,2
0,tcp,ftp_data,SF,748,0,0,0,0,0,0,1,1,1,6,92,0.83,0.33,normal,2
0,tcp,efs,S0,0,0,0,0,0,0,0,0,102,19,255,18,0.07,0.06,neptune,1
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,1,46,1,15,1.00,0.00,ipsweep,2
0,tcp,whois,S0,0,0,0,0,0,0,0,0,251,3,255,3,0.01,0.08,neptune,1
0,tcp,http,SF,329,8437,0,0,0,0,0,1,4,4,83,255,1.00,0.00,normal,2
0,tcp,ftp_data,SF,9,0,0,0,0,0,0,1,2,2,185,119,0.50,0.38,normal,2
0,udp,domain_u,SF,46,128,0,0,0,0,0,0,222,302,255,253,0.99,0.01,normal,2
0,tcp,ftp_data,SF,1766,0,0,0,0,0,0,1,2,2,255,6,0.02,0.02,normal,2
0,tcp,remote_job,S0,0,0,0,0,0,0,0,0,260,4,255,4,0.02,0.07,neptune,1
9015,tcp,other,RSTR,1,0,0,0,0,0,0,0,2,2,255,2,0.01,0.74,portsweep,2
7,tcp,finger,SF,8,135,0,0,0,0,0,0,1,1,196,6,0.03,0.03,normal,2
0,tcp,http,SF,266,529,0,0,0,0,0,1,1,6,94,255,1.00,0.00,normal,2
0,tcp,ftp_data,SF,245,0,0,0,0,0,0,0,3,2,99,68,0.32,0.06,normal,2
0,tcp,http,SF,295,465,0,0,0,0,0,1,11,12,69,255,1.00,0.00,normal,2
0,tcp,gopher,S0,0,0,0,0,0,0,0,0,44,12,255,12,0.05,0.08,neptune,1
0,tcp,http,SF,228,6834,0,0,0,0,0,1,2,7,18,19,1.00,0.00,normal,2
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,511,511,255,212,0.83,0.02,smurf,2
0,tcp,imap4,REJ,0,0,0,0,0,0,0,0,272,15,255,15,0.06,0.07,neptune,1
0,tcp,private,S0,0,0,0,0,0,0,0,0,122,19,255,19,0.07,0.05,neptune,1
0,tcp,whois,S0,0,0,0,0,0,0,0,0,287,3,255,3,0.01,0.05,neptune,1
0,tcp,http,REJ,0,0,0,0,0,0,0,0,1,3,118,195,1.00,0.00,normal,2
0,tcp,other,REJ,0,0,0,0,0,0,0,0,486,1,255,1,0.00,0.91,satan,2
0,udp,other,SF,1,0,0,0,0,0,0,0,22,6,255,6,0.02,0.06,satan,2
0,tcp,iso_tsap,S0,0,0,0,0,0,0,0,0,286,9,255,11,0.04,0.07,neptune,1
0,icmp,ecr_i,SF,30,0,0,0,0,0,0,0,1,1,247,247,1.00,0.00,normal,2
1,tcp,smtp,SF,2078,333,0,0,0,0,0,1,1,2,89,117,0.31,0.03,normal,2
0,tcp,ftp_data,SF,19,0,0,0,0,0,0,0,1,1,201,5,0.02,0.04,normal,2
0,tcp,smtp,SF,661,329,0,0,0,0,0,1,1,1,163,69,0.36,0.02,normal,2
0,udp,private,SF,28,0,0,3,0,0,0,0,35,34,255,34,0.13,0.02,teardrop,2
0,tcp,ftp_data,S0,0,0,0,0,0,0,0,0,28,2,255,42,0.16,0.03,neptune,1
0,tcp,private,S0,0,0,0,0,0,0,0,0,108,18,255,18,0.07,0.07,neptune,1
0,tcp,private,S0,0,0,0,0,0,0,0,0,101,5,255,15,0.06,0.07,neptune,1
0,tcp,smtp,SF,1075,364,0,0,0,0,0,1,1,2,255,100,0.39,0.17,normal,2
0,tcp,http,SF,223,656,0,0,0,0,0,1,12,21,172,255,1.00,0.00,normal,2
15159,tcp,ftp,SF,350,1185,0,0,0,6,0,1,1,2,255,142,0.56,0.02,warezclient,2
0,tcp,http,SF,233,2470,0,0,0,0,0,1,10,10,32,255,1.00,0.00,normal,2
0,tcp,private,S0,0,0,0,0,0,0,0,0,223,10,255,9,0.04,0.05,neptune,1
0,tcp,echo,S0,0,0,0,0,0,0,0,0,223,17,255,17,0.07,0.06,neptune,1
0,tcp,http,SF,201,1938,0,0,0,0,0,1,19,34,44,255,1.00,0.00,normal,2
0,tcp,http,SF,271,4781,0,0,0,0,0,1,4,7,11,28,1.00,0.00,normal,2
0,tcp,ftp_data,SF,14416,0,0,0,0,0,0,1,1,1,205,50,0.19,0.02,normal,2
0,tcp,http,SF,227,11564,0,0,0,0,0,1,5,6,41,52,1.00,0.00,normal,2
0,tcp,private,REJ,0,0,0,0,0,0,0,0,406,1,255,1,0.00,0.52,portsweep,2
0,tcp,http,SF,225,2445,0,0,0,0,0,1,4,5,255,255,1.00,0.00,normal,2
0,tcp,http,SF,176,426,0,0,0,0,0,1,6,6,255,255,1.00,0.00,normal,2
0,tcp,klogin,S0,0,0,0,0,0,0,0,0,143,14,255,14,0.05,0.06,neptune,1
0,tcp,http,SF,227,762,0,0,0,0,0,1,17,17,202,255,1.00,0.00,normal,2
0,tcp,smtp,SF,855,575,0,0,0,0,0,1,1,1,255,20,0.08,0.02,normal,2
0,tcp,smtp,SF,944,330,0,0,0,0,0,1,1,1,214,166,0.63,0.02,normal,2
0,tcp,smtp,SF,954,326,0,0,0,0,0,1,2,1,28,104,0.71,0.11,normal,2
0,tcp,uucp_path,S0,0,0,0,0,0,0,0,0,201,18,255,18,0.07,0.07,neptune,1
0,tcp,http,SF,166,34660,0,0,0,0,0,1,1,1,16,255,1.00,0.00,normal,2
0,tcp,http,SF,306,2698,0,0,0,0,0,1,4,5,255,240,0.94,0.01,normal,2
0,tcp,netbios_ns,S0,0,0,0,0,0,0,0,0,124,19,255,19,0.07,0.05,neptune,1
0,tcp,private,REJ,0,0,0,0,0,0,0,0,162,1,255,1,0.00,0.80,satan,2
0,icmp,ecr_i,SF,1480,0,0,1,0,0,0,0,2,4,2,38,1.00,0.00,pod,2
0,tcp,iso_tsap,S0,0,0,0,0,0,0,0,0,277,17,255,17,0.07,0.07,neptune,1
0,tcp,http,SF,313,8549,0,0,0,0,0,1,4,4,255,255,1.00,0.00,normal,2
0,tcp,link,S0,0,0,0,0,0,0,0,0,274,22,255,22,0.09,0.05,neptune,1
0,tcp,sunrpc,S0,0,0,0,0,0,0,0,0,141,12,255,16,0.06,0.06,neptune,1
0,tcp,http,SF,285,6008,0,0,0,0,0,1,3,3,128,255,1.00,0.00,normal,2
0,tcp,http,SF,226,1411,0,0,0,0,0,1,8,23,37,255,1.00,0.00,normal,2
0,tcp,http,SF,256,12984,0,0,0,0,0,1,1,1,34,255,1.00,0.00,normal,2
1,tcp,smtp,SF,3740,449,0,0,0,0,0,1,1,3,193,185,0.68,0.02,normal,2
0,tcp,http,SF,224,449,0,0,0,0,0,1,10,11,39,255,1.00,0.00,normal,2
0,tcp,login,S0,0,0,0,0,0,0,0,0,103,3,255,3,0.01,0.07,neptune,1
4,tcp,ftp_data,SF,832,0,0,0,0,0,0,1,1,1,3,28,1.00,0.00,warezclient,2
0,tcp,finger,S0,0,0,0,0,0,0,0,0,246,20,255,20,0.08,0.07,neptune,1
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,1,50,1,25,1.00,0.00,ipsweep,2
0,tcp,http,SF,201,169,0,0,0,0,0,1,7,7,29,255,1.00,0.00,normal,2
0,tcp,http,SF,285,304,0,0,0,0,0,1,32,34,101,255,1.00,0.00,normal,2
0,tcp,kshell,S0,0,0,0,0,0,0,0,0,125,24,255,24,0.09,0.05,neptune,1
0,tcp,ftp_data,SF,7422,0,0,0,0,0,0,1,8,8,255,44,0.17,0.02,normal,2
0,tcp,http,SF,198,12884,0,0,0,0,0,1,2,2,2,2,1.00,0.00,normal,2
20,tcp,smtp,SF,2310,328,0,0,0,0,0,1,1,3,255,157,0.62,0.02,normal,2
0,tcp,http,SF,331,955,0,0,0,0,0,1,6,6,38,255,1.00,0.00,normal,2
0,icmp,urp_i,SF,65,0,0,0,0,0,0,0,9,2,255,16,0.06,0.01,normal,2
0,udp,private,SF,28,0,0,3,0,0,0,0,4,4,255,71,0.28,0.01,teardrop,2
0,udp,domain_u,SF,45,77,0,0,0,0,0,0,171,173,255,232,0.91,0.01,normal,2
0,tcp,ftp,RSTO,0,0,0,0,0,0,0,0,250,3,255,3,0.01,0.07,neptune,1
0,tcp,auth,S0,0,0,0,0,0,0,0,0,238,7,255,7,0.03,0.07,neptune,1
0,tcp,kshell,S0,0,0,0,0,0,0,0,0,102,2,255,2,0.01,0.06,neptune,1
0,tcp,finger,SF,9,142,0,0,0,0,0,0,1,1,235,12,0.05,0.03,normal,2
0,tcp,http,SF,283,912,0,0,0,0,0,1,2,2,75,255,1.00,0.00,normal,2
0,tcp,http,SF,221,1789,0,0,0,0,0,1,2,10,73,255,1.00,0.00,normal,2
0,icmp,eco_i,SF,18,0,0,0,0,0,0,0,1,1,1,123,1.00,0.00,ipsweep,2
0,tcp,vmnet,S0,0,0,0,0,0,0,0,0,281,2,255,3,0.01,0.07,neptune,1
0,tcp,telnet,S0,0,0,0,0,0,0,0,0,30,2,255,52,0.20,0.03,neptune,1
0,tcp,ftp_data,S0,0,0,0,0,0,0,0,0,276,8,255,8,0.03,0.06,neptune,1
0,tcp,http,SF,302,1380,0,0,0,0,0,1,5,5,212,187,0.88,0.02,normal,2
0,tcp,private,S0,0,0,0,0,0,0,0,0,163,9,255,9,0.04,0.10,neptune,1
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,1,21,2,60,1.00,0.00,ipsweep,2
0,tcp,private,S0,0,0,0,0,0,0,0,0,301,20,255,19,0.07,0.05,neptune,1
0,tcp,http,SF,355,870,0,0,0,0,0,1,28,28,255,255,1.00,0.00,normal,2
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,1,23,1,63,1.00,0.00,ipsweep,2
18,tcp,telnet,SF,106,1468,0,0,0,0,0,0,1,1,117,1,0.01,0.04,normal,2
0,tcp,http,SF,286,1423,0,0,0,0,0,1,16,16,64,255,1.00,0.00,normal,2
9235,tcp,other,RSTR,1,0,0,0,0,0,0,0,2,2,255,2,0.01,0.74,portsweep,2
0,tcp,sql_net,SH,0,0,0,0,0,0,0,0,1,1,255,1,0.00,1.00,nmap,2
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,46,46,255,46,0.18,0.02,smurf,2
0,tcp,http,SF,168,9551,0,0,0,0,0,1,1,2,230,255,1.00,0.00,normal,2
0,tcp,http,SF,238,864,0,0,0,0,0,1,39,39,137,255,1.00,0.00,normal,2
0,tcp,private,RSTR,0,0,0,0,0,0,0,0,1,1,255,1,0.00,0.38,portsweep,2
0,tcp,http,SF,291,10369,0,0,0,0,0,1,6,6,13,255,1.00,0.00,normal,2
0,tcp,vmnet,S0,0,0,0,0,0,0,0,0,211,22,255,22,0.09,0.05,neptune,1
0,tcp,smtp,SF,749,330,0,0,0,0,0,1,1,1,27,129,0.74,0.11,normal,2
0,tcp,http,SF,198,6924,0,0,0,0,0,1,12,12,230,255,1.00,0.00,normal,2
0,tcp,mtp,REJ,0,0,0,0,0,0,0,0,280,11,255,11,0.04,0.07,neptune,1
0,tcp,http,SF,167,709,0,0,0,0,0,1,1,4,5,255,1.00,0.00,normal,2
0,tcp,http,SF,241,851,0,0,0,0,0,1,17,35,127,255,1.00,0.00,normal,2
0,tcp,http,SF,337,3360,0,0,0,0,0,1,6,6,255,255,1.00,0.00,normal,2
0,tcp,smtp,SF,729,328,0,0,0,0,0,1,1,1,106,156,0.41,0.04,normal,2
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,1,44,1,111,1.00,0.00,ipsweep,2
0,tcp,csnet_ns,S0,0,0,0,0,0,0,0,0,201,1,255,4,0.02,0.07,neptune,1
0,tcp,http,SF,222,1483,0,0,0,0,0,1,3,3,255,255,1.00,0.00,normal,2
0,tcp,auth,REJ,0,0,0,0,0,0,0,0,276,14,255,14,0.05,0.07,neptune,1
0,tcp,http,REJ,0,0,0,0,0,0,0,0,1,1,7,255,1.00,0.00,normal,2
0,udp,domain_u,SF,46,134,0,0,0,0,0,0,145,225,255,255,1.00,0.00,normal,2
0,tcp,http,SF,246,2719,0,0,0,0,0,1,1,1,1,255,1.00,0.00,normal,2
0,tcp,http,SF,222,771,0,0,0,0,0,1,8,8,45,255,1.00,0.00,normal,2
0,tcp,vmnet,S0,0,0,0,0,0,0,0,0,258,10,255,10,0.04,0.05,neptune,1
0,tcp,private,S0,0,0,0,0,0,0,0,0,256,12,255,10,0.04,0.07,neptune,1
