0,0,52,9,1193,333,0,0,0,0,0,1,1,1,37,39,0.97,0.05,0
0,1,9,9,46,117,0,0,0,0,0,0,1,2,255,235,0.92,0.01,0
1,0,52,9,1016,332,0,0,0,0,0,1,1,1,13,100,0.31,0.23,0
0,0,42,1,0,0,0,0,0,0,0,0,347,1,255,1,0.00,1.00,0
0,0,21,9,237,5250,0,0,0,0,0,1,1,3,41,255,1.00,0.00,0
0,0,39,5,0,0,0,0,0,0,0,0,276,5,255,5,0.02,0.05,1
0,0,65,5,0,0,0,0,0,0,0,0,204,1,255,1,0.00,0.05,1
0,0,47,5,0,0,0,0,0,0,0,0,46,15,255,15,0.06,0.05,1
0,0,21,9,219,6721,0,0,0,0,0,1,4,4,45,255,1.00,0.00,0
0,0,5,5,0,0,0,0,0,0,0,0,260,12,255,9,0.04,0.07,1
0,0,10,5,0,0,0,0,0,0,0,0,213,4,255,17,0.07,0.06,1
0,2,11,9,8,0,0,0,0,0,0,0,1,4,2,226,1.00,0.00,0
0,0,64,2,0,0,0,0,0,0,0,0,114,8,255,8,0.03,0.06,1
0,1,9,9,45,72,0,0,0,0,0,0,160,160,255,254,1.00,0.01,0
0,0,47,5,0,0,0,0,0,0,0,0,111,19,255,19,0.07,0.08,1
